,train_step,reward_mean,reward_std
0,0,245940.0,0.0
1,1,238241.0,0.0
2,2,242144.0,0.0
3,3,243018.0,0.0
4,4,240845.0,0.0
5,5,241396.0,0.0
6,6,243328.0,0.0
7,7,241997.0,0.0
8,8,242088.0,0.0
9,9,243051.0,0.0
10,10,239507.0,0.0
11,11,241724.0,0.0
12,12,244873.0,0.0
13,13,240153.0,0.0
14,14,242640.0,0.0
15,15,243505.0,0.0
16,16,238961.0,0.0
17,17,242569.0,0.0
18,18,243668.0,0.0
19,19,245679.0,0.0
20,20,238241.0,0.0
21,21,244237.0,0.0
22,22,238536.0,0.0
23,23,242771.0,0.0
24,24,243910.0,0.0
25,25,239948.0,0.0
26,26,241164.0,0.0
27,27,244457.0,0.0
28,28,240633.0,0.0
29,29,243554.0,0.0
30,30,243772.0,0.0
31,31,238830.0,0.0
32,32,242280.0,0.0
33,33,244494.0,0.0
34,34,240238.0,0.0
35,35,241863.0,0.0
36,36,244317.0,0.0
37,37,240024.0,0.0
38,38,241919.0,0.0
39,39,243592.0,0.0
40,40,239973.0,0.0
41,41,243250.0,0.0
42,42,243616.0,0.0
43,43,238369.0,0.0
44,44,243771.0,0.0
45,45,243300.0,0.0
46,46,239460.0,0.0
47,47,241492.0,0.0
48,48,244789.0,0.0
49,49,239375.0,0.0
50,50,243003.0,0.0
51,51,243381.0,0.0
52,52,237478.0,0.0
53,53,242393.0,0.0
54,54,243037.0,0.0
55,55,239433.0,0.0
56,56,244507.0,0.0
57,57,243810.0,0.0
58,58,238405.0,0.0
59,59,243153.0,0.0
60,60,244027.0,0.0
61,61,240266.0,0.0
62,62,242610.0,0.0
63,63,243969.0,0.0
64,64,236899.0,0.0
65,65,243974.0,0.0
66,66,243270.0,0.0
67,67,240190.0,0.0
68,68,243238.0,0.0
69,69,242356.0,0.0
70,70,240360.0,0.0
71,71,244392.0,0.0
72,72,243411.0,0.0
73,73,237824.0,0.0
74,74,244089.0,0.0
75,75,243829.0,0.0
76,76,239680.0,0.0
77,77,242669.0,0.0
78,78,243869.0,0.0
79,79,239946.0,0.0
80,80,243368.0,0.0
81,81,243943.0,0.0
82,82,241447.0,0.0
83,83,241092.0,0.0
84,84,244249.0,0.0
85,85,240898.0,0.0
86,86,244389.0,0.0
87,87,244161.0,0.0
88,88,240037.0,0.0
89,89,241691.0,0.0
90,90,243607.0,0.0
91,91,239981.0,0.0
92,92,242258.0,0.0
93,93,243985.0,0.0
94,94,238531.0,0.0
95,95,243296.0,0.0
96,96,244501.0,0.0
97,97,240632.0,0.0
98,98,241301.0,0.0
99,99,244290.0,0.0
100,100,238854.0,0.0
101,101,243386.0,0.0
102,102,242804.0,0.0
103,103,241651.0,0.0
104,104,240619.0,0.0
105,105,244684.0,0.0
106,106,239243.0,0.0
107,107,243966.0,0.0
108,108,243940.0,0.0
109,109,238732.0,0.0
110,110,241926.0,0.0
111,111,244487.0,0.0
112,112,240417.0,0.0
113,113,243963.0,0.0
114,114,241492.0,0.0
115,115,239523.0,0.0
116,116,241984.0,0.0
117,117,243745.0,0.0
118,118,239559.0,0.0
119,119,240733.0,0.0
120,120,244085.0,0.0
121,121,238612.0,0.0
122,122,242342.0,0.0
123,123,244515.0,0.0
124,124,240273.0,0.0
125,125,241141.0,0.0
126,126,245169.0,0.0
127,127,238526.0,0.0
128,128,244178.0,0.0
129,129,242694.0,0.0
130,130,239743.0,0.0
131,131,240727.0,0.0
132,132,244736.0,0.0
133,133,239243.0,0.0
134,134,242457.0,0.0
135,135,242613.0,0.0
136,136,238958.0,0.0
137,137,242248.0,0.0
138,138,242727.0,0.0
139,139,239824.0,0.0
140,140,241081.0,0.0
141,141,242832.0,0.0
142,142,238060.0,0.0
143,143,241669.0,0.0
144,144,244008.0,0.0
145,145,240117.0,0.0
146,146,243047.0,0.0
147,147,242506.0,0.0
148,148,238615.0,0.0
149,149,242889.0,0.0
150,150,244591.0,0.0
151,151,239124.0,0.0
152,152,240629.0,0.0
153,153,243824.0,0.0
154,154,239957.0,0.0
155,155,242880.0,0.0
156,156,242606.0,0.0
157,157,239285.0,0.0
158,158,242021.0,0.0
159,159,244649.0,0.0
160,160,239717.0,0.0
161,161,243271.0,0.0
162,162,242754.0,0.0
163,163,238324.0,0.0
164,164,241193.0,0.0
165,165,244128.0,0.0
166,166,240758.0,0.0
167,167,241603.0,0.0
168,168,243305.0,0.0
169,169,238455.0,0.0
170,170,243183.0,0.0
171,171,242284.0,0.0
172,172,239576.0,0.0
173,173,240882.0,0.0
174,174,242792.0,0.0
175,175,239853.0,0.0
176,176,242384.0,0.0
177,177,243312.0,0.0
178,178,237360.0,0.0
179,179,241725.0,0.0
180,180,245193.0,0.0
181,181,238643.0,0.0
182,182,243034.0,0.0
183,183,243772.0,0.0
184,184,238397.0,0.0
185,185,242266.0,0.0
186,186,243314.0,0.0
187,187,240542.0,0.0
188,188,241435.0,0.0
189,189,242627.0,0.0
190,190,238052.0,0.0
191,191,243276.0,0.0
192,192,244171.0,0.0
193,193,237707.0,0.0
194,194,241433.0,0.0
195,195,243063.0,0.0
196,196,239316.0,0.0
197,197,243654.0,0.0
198,198,241941.0,0.0
199,199,238959.0,0.0
