,train_step,reward_mean,reward_std
0,0,-0.0126770855858922,0.0
1,1,-0.01266504731029272,0.0
2,2,-0.01268855668604374,0.0
3,3,-0.012687056325376034,0.0
4,4,-0.012772765941917896,0.0
5,5,-0.012698531150817871,0.0
6,6,-0.012698526494204998,0.0
7,7,-0.016901740804314613,0.0
8,8,-0.012270944193005562,0.0
9,9,-0.012698293663561344,0.0
10,10,-0.012275542132556438,0.0
11,11,-0.012701460160315037,0.0
12,12,-0.013260499574244022,0.0
13,13,-0.012702139094471931,0.0
14,14,-0.012257303111255169,0.0
15,15,-0.008563716895878315,0.0
16,16,-0.01227189227938652,0.0
17,17,-0.012699838727712631,0.0
18,18,-0.012841220945119858,0.0
19,19,-0.012271055951714516,0.0
20,20,-0.007589689455926418,0.0
21,21,-0.012701508589088917,0.0
22,22,-0.012697155587375164,0.0
23,23,-0.012701771222054958,0.0
24,24,-0.014992481097579002,0.0
25,25,-0.012701920233666897,0.0
26,26,-0.013716818764805794,0.0
27,27,-0.012702510692179203,0.0
28,28,-0.012701273895800114,0.0
29,29,-0.012295122258365154,0.0
30,30,-0.012702636420726776,0.0
31,31,-0.014986109919846058,0.0
32,32,-0.01227273978292942,0.0
33,33,-0.012693045660853386,0.0
34,34,-0.01227135956287384,0.0
35,35,-0.012702953070402145,0.0
36,36,-0.012701568193733692,0.0
37,37,-0.012704110704362392,0.0
38,38,-0.012272175401449203,0.0
39,39,-0.01272945199161768,0.0
40,40,-0.012272401712834835,0.0
41,41,-0.01277070865035057,0.0
42,42,-0.012702721171081066,0.0
43,43,-0.012692946940660477,0.0
44,44,-0.007173134014010429,0.0
45,45,-0.012664650566875935,0.0
46,46,-0.012272554449737072,0.0
47,47,-0.012702243402600288,0.0
48,48,-0.014229875057935715,0.0
49,49,-0.012702861800789833,0.0
50,50,-0.012684824876487255,0.0
51,51,-0.012704167515039444,0.0
52,52,-0.012702527455985546,0.0
53,53,-0.012293845415115356,0.0
54,54,-0.007796156220138073,0.0
55,55,-0.012702963314950466,0.0
56,56,-0.012697596102952957,0.0
57,57,-0.012710082344710827,0.0
58,58,-0.01227171067148447,0.0
59,59,-0.013159430585801601,0.0
60,60,-0.012702886946499348,0.0
61,61,-0.012692023999989033,0.0
62,62,-0.0071180760860443115,0.0
63,63,-0.01270325481891632,0.0
64,64,-0.012701321393251419,0.0
65,65,-0.013261192478239536,0.0
66,66,-0.012272601947188377,0.0
67,67,-0.007516038604080677,0.0
68,68,-0.01270293164998293,0.0
69,69,-0.012702266685664654,0.0
70,70,-0.012710695154964924,0.0
71,71,-0.012702910229563713,0.0
72,72,-0.01315491832792759,0.0
73,73,-0.012703475542366505,0.0
74,74,-0.012702997773885727,0.0
75,75,-0.012700970284640789,0.0
76,76,-0.012273773550987244,0.0
77,77,-0.01270259264856577,0.0
78,78,-0.008175364695489407,0.0
