,train_step,reward_mean,reward_std
0,0,287187.0,0.0
1,1,283359.0,0.0
2,2,285613.0,0.0
3,3,285707.0,0.0
4,4,278317.0,0.0
5,5,287843.0,0.0
6,6,283649.0,0.0
7,7,281296.0,0.0
8,8,288501.0,0.0
9,9,281578.0,0.0
10,10,284255.0,0.0
11,11,284467.0,0.0
12,12,286281.0,0.0
13,13,279810.0,0.0
14,14,287293.0,0.0
15,15,282870.0,0.0
16,16,281686.0,0.0
17,17,289337.0,0.0
18,18,283207.0,0.0
19,19,280867.0,0.0
20,20,289248.0,0.0
21,21,283678.0,0.0
22,22,283115.0,0.0
23,23,286260.0,0.0
24,24,286012.0,0.0
25,25,282528.0,0.0
26,26,287539.0,0.0
27,27,283174.0,0.0
28,28,285238.0,0.0
29,29,287364.0,0.0
30,30,284621.0,0.0
31,31,282996.0,0.0
32,32,287508.0,0.0
33,33,285422.0,0.0
34,34,280799.0,0.0
35,35,287269.0,0.0
36,36,285979.0,0.0
37,37,281931.0,0.0
38,38,286531.0,0.0
39,39,283461.0,0.0
40,40,284950.0,0.0
41,41,287445.0,0.0
42,42,282931.0,0.0
43,43,281692.0,0.0
44,44,287354.0,0.0
45,45,284324.0,0.0
46,46,282693.0,0.0
47,47,287641.0,0.0
48,48,283488.0,0.0
49,49,284772.0,0.0
50,50,288442.0,0.0
51,51,283193.0,0.0
52,52,282754.0,0.0
53,53,287215.0,0.0
54,54,285068.0,0.0
55,55,283571.0,0.0
56,56,287104.0,0.0
57,57,283702.0,0.0
58,58,282459.0,0.0
59,59,288116.0,0.0
60,60,284815.0,0.0
61,61,284432.0,0.0
62,62,286823.0,0.0
63,63,283619.0,0.0
64,64,284161.0,0.0
65,65,289053.0,0.0
66,66,283745.0,0.0
67,67,281740.0,0.0
68,68,288689.0,0.0
69,69,284214.0,0.0
70,70,282909.0,0.0
71,71,284655.0,0.0
72,72,284722.0,0.0
73,73,282408.0,0.0
74,74,287604.0,0.0
75,75,283839.0,0.0
76,76,284405.0,0.0
77,77,286823.0,0.0
78,78,284732.0,0.0
79,79,282515.0,0.0
80,80,287924.0,0.0
81,81,284007.0,0.0
82,82,284211.0,0.0
83,83,285520.0,0.0
84,84,281946.0,0.0
85,85,282253.0,0.0
86,86,287928.0,0.0
87,87,284491.0,0.0
88,88,280706.0,0.0
89,89,288999.0,0.0
90,90,282722.0,0.0
91,91,282629.0,0.0
92,92,287164.0,0.0
93,93,285236.0,0.0
94,94,283517.0,0.0
95,95,286071.0,0.0
96,96,285052.0,0.0
97,97,283444.0,0.0
98,98,289386.0,0.0
99,99,282247.0,0.0
100,100,283260.0,0.0
101,101,289506.0,0.0
102,102,283018.0,0.0
103,103,282721.0,0.0
104,104,288250.0,0.0
105,105,284132.0,0.0
106,106,285311.0,0.0
107,107,287499.0,0.0
108,108,282949.0,0.0
109,109,282393.0,0.0
110,110,288524.0,0.0
111,111,282772.0,0.0
112,112,287566.0,0.0
113,113,287384.0,0.0
114,114,282108.0,0.0
115,115,283543.0,0.0
116,116,289171.0,0.0
117,117,283966.0,0.0
118,118,282343.0,0.0
119,119,287891.0,0.0
120,120,283347.0,0.0
121,121,284224.0,0.0
122,122,287187.0,0.0
123,123,282904.0,0.0
124,124,282674.0,0.0
125,125,287610.0,0.0
126,126,285248.0,0.0
127,127,282342.0,0.0
128,128,286329.0,0.0
129,129,283938.0,0.0
130,130,283348.0,0.0
131,131,288290.0,0.0
132,132,284010.0,0.0
133,133,284062.0,0.0
134,134,287475.0,0.0
135,135,282903.0,0.0
136,136,284820.0,0.0
137,137,289653.0,0.0
138,138,283891.0,0.0
139,139,281750.0,0.0
140,140,287410.0,0.0
141,141,283709.0,0.0
142,142,284022.0,0.0
143,143,286184.0,0.0
144,144,284331.0,0.0
145,145,283857.0,0.0
146,146,288046.0,0.0
147,147,282975.0,0.0
148,148,283428.0,0.0
149,149,288980.0,0.0
150,150,285382.0,0.0
151,151,283050.0,0.0
152,152,287966.0,0.0
153,153,282688.0,0.0
154,154,283727.0,0.0
155,155,288101.0,0.0
156,156,285970.0,0.0
157,157,282392.0,0.0
158,158,287818.0,0.0
159,159,282032.0,0.0
160,160,283582.0,0.0
161,161,288934.0,0.0
162,162,283767.0,0.0
163,163,280768.0,0.0
164,164,288177.0,0.0
165,165,284565.0,0.0
166,166,283986.0,0.0
167,167,287923.0,0.0
168,168,283611.0,0.0
169,169,282963.0,0.0
170,170,290116.0,0.0
171,171,282725.0,0.0
172,172,282645.0,0.0
173,173,287405.0,0.0
174,174,284878.0,0.0
175,175,281957.0,0.0
176,176,286098.0,0.0
177,177,283327.0,0.0
178,178,284271.0,0.0
179,179,288056.0,0.0
180,180,281864.0,0.0
181,181,284357.0,0.0
182,182,288683.0,0.0
183,183,282924.0,0.0
184,184,281595.0,0.0
185,185,288681.0,0.0
186,186,283642.0,0.0
187,187,283480.0,0.0
188,188,287854.0,0.0
189,189,283876.0,0.0
190,190,285580.0,0.0
191,191,287975.0,0.0
192,192,281988.0,0.0
193,193,283181.0,0.0
194,194,288448.0,0.0
195,195,282059.0,0.0
196,196,285750.0,0.0
197,197,288822.0,0.0
198,198,284468.0,0.0
199,199,281334.0,0.0
