,train_step,reward_mean,reward_std
0,0,-0.012730627320706844,0.0
1,1,-0.012683170847594738,0.0
2,2,-0.015994790941476822,0.0
3,3,-0.012691954150795937,0.0
4,4,-0.012260869145393372,0.0
5,5,-0.007540636695921421,0.0
6,6,-0.012700894847512245,0.0
7,7,-0.012698493897914886,0.0
8,8,-0.013534128665924072,0.0
9,9,-0.012700877152383327,0.0
10,10,-0.010343402624130249,0.0
11,11,-0.01270204596221447,0.0
12,12,-0.01270066387951374,0.0
13,13,-0.012703479267656803,0.0
14,14,-0.012702024541795254,0.0
15,15,-0.012702046893537045,0.0
16,16,-0.014556341804564,0.0
17,17,-0.012702448293566704,0.0
18,18,-0.012701510451734066,0.0
19,19,-0.012461012229323387,0.0
20,20,-0.01270140241831541,0.0
21,21,-0.016904789954423904,0.0
22,22,-0.012703225016593933,0.0
23,23,-0.01269468292593956,0.0
24,24,-0.01315673254430294,0.0
25,25,-0.0122732724994421,0.0
26,26,-0.012701481580734253,0.0
27,27,-0.012780820019543171,0.0
28,28,-0.01270248368382454,0.0
29,29,-0.01225284580141306,0.0
30,30,-0.013259622268378735,0.0
31,31,-0.012272373773157597,0.0
32,32,-0.012711189687252045,0.0
33,33,-0.012703224085271358,0.0
34,34,-0.009416651912033558,0.0
35,35,-0.012688151560723782,0.0
36,36,-0.012704780325293541,0.0
37,37,-0.012701944448053837,0.0
38,38,-0.012700569815933704,0.0
39,39,-0.012702926993370056,0.0
40,40,-0.014988137409090996,0.0
41,41,-0.012908547185361385,0.0
42,42,-0.012272324413061142,0.0
43,43,-0.012762936763465405,0.0
44,44,-0.006690220907330513,0.0
45,45,-0.012681330554187298,0.0
46,46,-0.012701773084700108,0.0
47,47,-0.012703178450465202,0.0
48,48,-0.012703939341008663,0.0
49,49,-0.009412957355380058,0.0
50,50,-0.013948442414402962,0.0
51,51,-0.0127028226852417,0.0
52,52,-0.01281702984124422,0.0
53,53,-0.013008855283260345,0.0
54,54,-0.012690788134932518,0.0
55,55,-0.012953639030456543,0.0
56,56,-0.012676361948251724,0.0
57,57,-0.012702487409114838,0.0
58,58,-0.01271816436201334,0.0
59,59,-0.012703068554401398,0.0
60,60,-0.012685216031968594,0.0
61,61,-0.012683435343205929,0.0
62,62,-0.012702737003564835,0.0
63,63,-0.01271496620029211,0.0
64,64,-0.010347499512135983,0.0
65,65,-0.012245407328009605,0.0
66,66,-0.012702847830951214,0.0
67,67,-0.013259762898087502,0.0
68,68,-0.012231084518134594,0.0
69,69,-0.012700400315225124,0.0
70,70,-0.012702258303761482,0.0
71,71,-0.012703800573945045,0.0
72,72,-0.008100936189293861,0.0
73,73,-0.01394778210669756,0.0
74,74,-0.012703623622655869,0.0
75,75,-0.012704616412520409,0.0
76,76,-0.012780368328094482,0.0
77,77,-0.013259731233119965,0.0
78,78,-0.012686995789408684,0.0
79,79,-0.012696622870862484,0.0
80,80,-0.012703001499176025,0.0
81,81,-0.013008403591811657,0.0
82,82,-0.012273344211280346,0.0
83,83,-0.012666791677474976,0.0
84,84,-0.012700868770480156,0.0
85,85,-0.01270292978733778,0.0
86,86,-0.012704317457973957,0.0
87,87,-0.007916009053587914,0.0
88,88,-0.014294007793068886,0.0
89,89,-0.012702769599854946,0.0
90,90,-0.012723536230623722,0.0
91,91,-0.012953732162714005,0.0
92,92,-0.012695156037807465,0.0
93,93,-0.01270025409758091,0.0
94,94,-0.012245027348399162,0.0
95,95,-0.012702921405434608,0.0
96,96,-0.01290819700807333,0.0
97,97,-0.012705541215837002,0.0
98,98,-0.012691301293671131,0.0
99,99,-0.012666844762861729,0.0
100,100,-0.012701860629022121,0.0
101,101,-0.012276606634259224,0.0
102,102,-0.012703584507107735,0.0
103,103,-0.012702896259725094,0.0
104,104,-0.012707028537988663,0.0
105,105,-0.012703340500593185,0.0
106,106,-0.01550260279327631,0.0
107,107,-0.012235104106366634,0.0
108,108,-0.012701231986284256,0.0
109,109,-0.012272447347640991,0.0
110,110,-0.012704356573522091,0.0
111,111,-0.007625015452504158,0.0
112,112,-0.013076282106339931,0.0
113,113,-0.0071242861449718475,0.0
114,114,-0.012281747534871101,0.0
115,115,-0.01690658926963806,0.0
116,116,-0.012676374986767769,0.0
117,117,-0.012270846404135227,0.0
118,118,-0.01227098423987627,0.0
119,119,-0.012273527681827545,0.0
120,120,-0.012693365104496479,0.0
121,121,-0.007517130114138126,0.0
122,122,-0.012272659689188004,0.0
123,123,-0.017860453575849533,0.0
124,124,-0.012272651307284832,0.0
125,125,-0.012704165652394295,0.0
126,126,-0.008099540136754513,0.0
127,127,-0.013383476994931698,0.0
128,128,-0.012272456660866737,0.0
129,129,-0.012720061466097832,0.0
130,130,-0.012711362913250923,0.0
131,131,-0.012253107503056526,0.0
132,132,-0.012691289186477661,0.0
133,133,-0.01785493642091751,0.0
134,134,-0.012704845517873764,0.0
135,135,-0.012699109502136707,0.0
136,136,-0.00983344204723835,0.0
137,137,-0.012703285552561283,0.0
138,138,-0.012871883809566498,0.0
139,139,-0.012766816653311253,0.0
140,140,-0.012692365795373917,0.0
141,141,-0.007540973834693432,0.0
142,142,-0.015502840280532837,0.0
143,143,-0.012702848762273788,0.0
144,144,-0.012953798286616802,0.0
145,145,-0.012727837078273296,0.0
146,146,-0.016906576231122017,0.0
147,147,-0.012687084265053272,0.0
148,148,-0.012702146545052528,0.0
149,149,-0.012701640836894512,0.0
150,150,-0.012706656008958817,0.0
151,151,-0.012699782848358154,0.0
152,152,-0.012703774496912956,0.0
153,153,-0.012698797509074211,0.0
154,154,-0.012702284380793571,0.0
155,155,-0.0127147501334548,0.0
156,156,-0.012717326171696186,0.0
157,157,-0.012701950035989285,0.0
158,158,-0.012692512944340706,0.0
159,159,-0.012702821753919125,0.0
160,160,-0.012746431864798069,0.0
161,161,-0.012288152240216732,0.0
162,162,-0.012248690240085125,0.0
163,163,-0.012701017782092094,0.0
164,164,-0.012701155617833138,0.0
165,165,-0.012703084386885166,0.0
166,166,-0.016132984310388565,0.0
167,167,-0.007535227574408054,0.0
168,168,-0.012701882980763912,0.0
169,169,-0.012702977284789085,0.0
170,170,-0.012703138403594494,0.0
171,171,-0.012717131525278091,0.0
172,172,-0.007559468969702721,0.0
173,173,-0.01690695434808731,0.0
174,174,-0.012702861800789833,0.0
175,175,-0.0129086347296834,0.0
176,176,-0.012422677129507065,0.0
177,177,-0.012681296095252037,0.0
178,178,-0.013534988276660442,0.0
179,179,-0.012263179756700993,0.0
180,180,-0.012694439850747585,0.0
181,181,-0.012796969152987003,0.0
182,182,-0.012703271582722664,0.0
183,183,-0.012232689186930656,0.0
184,184,-0.013259707018733025,0.0
185,185,-0.01226799562573433,0.0
186,186,-0.012699315324425697,0.0
187,187,-0.012703019194304943,0.0
188,188,-0.007626919075846672,0.0
189,189,-0.01272367499768734,0.0
190,190,-0.012701750732958317,0.0
191,191,-0.01270333956927061,0.0
192,192,-0.017855249345302582,0.0
193,193,-0.013383419252932072,0.0
194,194,-0.012694279663264751,0.0
195,195,-0.012670380063354969,0.0
196,196,-0.01270273607224226,0.0
197,197,-0.012720523402094841,0.0
198,198,-0.012703348882496357,0.0
199,199,-0.012698221951723099,0.0
