,train_step,reward_mean,reward_std
0,0,238076.0,0.0
1,1,243722.0,0.0
2,2,242896.0,0.0
3,3,241143.0,0.0
4,4,242728.0,0.0
5,5,241946.0,0.0
6,6,240673.0,0.0
7,7,244610.0,0.0
8,8,242128.0,0.0
9,9,241001.0,0.0
10,10,245729.0,0.0
11,11,240953.0,0.0
12,12,241473.0,0.0
13,13,245112.0,0.0
14,14,242332.0,0.0
15,15,240800.0,0.0
16,16,243844.0,0.0
17,17,242090.0,0.0
18,18,242633.0,0.0
19,19,244526.0,0.0
20,20,241915.0,0.0
21,21,240358.0,0.0
22,22,246419.0,0.0
23,23,242420.0,0.0
24,24,242120.0,0.0
25,25,243481.0,0.0
26,26,242834.0,0.0
27,27,241144.0,0.0
28,28,245878.0,0.0
29,29,241433.0,0.0
30,30,241136.0,0.0
31,31,246895.0,0.0
32,32,241135.0,0.0
33,33,241313.0,0.0
34,34,243923.0,0.0
35,35,243550.0,0.0
36,36,239986.0,0.0
37,37,244919.0,0.0
38,38,241067.0,0.0
39,39,242352.0,0.0
40,40,244544.0,0.0
41,41,242649.0,0.0
42,42,238520.0,0.0
43,43,245392.0,0.0
44,44,242763.0,0.0
45,45,241334.0,0.0
46,46,244304.0,0.0
47,47,243194.0,0.0
48,48,240394.0,0.0
49,49,244928.0,0.0
50,50,242790.0,0.0
51,51,239200.0,0.0
52,52,245844.0,0.0
53,53,241115.0,0.0
54,54,241413.0,0.0
55,55,245442.0,0.0
56,56,242160.0,0.0
57,57,239752.0,0.0
58,58,246812.0,0.0
59,59,242338.0,0.0
60,60,243145.0,0.0
61,61,243904.0,0.0
62,62,242432.0,0.0
63,63,240181.0,0.0
64,64,244943.0,0.0
65,65,244044.0,0.0
66,66,240696.0,0.0
67,67,245223.0,0.0
68,68,241752.0,0.0
69,69,242065.0,0.0
70,70,245358.0,0.0
71,71,242167.0,0.0
72,72,242229.0,0.0
73,73,244370.0,0.0
74,74,241157.0,0.0
75,75,241031.0,0.0
76,76,242451.0,0.0
77,77,242263.0,0.0
78,78,238637.0,0.0
79,79,244500.0,0.0
80,80,244670.0,0.0
81,81,240697.0,0.0
82,82,241536.0,0.0
83,83,240805.0,0.0
84,84,239839.0,0.0
85,85,244650.0,0.0
86,86,242226.0,0.0
87,87,240898.0,0.0
88,88,242470.0,0.0
89,89,241388.0,0.0
90,90,240273.0,0.0
91,91,244522.0,0.0
92,92,241064.0,0.0
93,93,239054.0,0.0
94,94,244126.0,0.0
95,95,239267.0,0.0
96,96,242284.0,0.0
97,97,243738.0,0.0
98,98,241817.0,0.0
99,99,237576.0,0.0
100,100,244556.0,0.0
101,101,241818.0,0.0
102,102,240586.0,0.0
103,103,244744.0,0.0
104,104,239531.0,0.0
105,105,239083.0,0.0
106,106,244605.0,0.0
107,107,242944.0,0.0
108,108,239668.0,0.0
109,109,243148.0,0.0
110,110,240459.0,0.0
111,111,239513.0,0.0
112,112,245876.0,0.0
113,113,240277.0,0.0
114,114,240582.0,0.0
115,115,244849.0,0.0
116,116,240314.0,0.0
117,117,239856.0,0.0
118,118,245136.0,0.0
119,119,241615.0,0.0
