,train_step,reward_mean,reward_std
0,0,857.3325805664062,0.0
1,1,858.0062255859375,0.0
2,2,857.6905517578125,0.0
3,3,858.09765625,0.0
4,4,857.9821166992188,0.0
5,5,858.5457153320312,0.0
6,6,858.09765625,0.0
7,7,857.8820190429688,0.0
8,8,857.61083984375,0.0
9,9,858.2197875976562,0.0
10,10,857.8440551757812,0.0
11,11,857.35595703125,0.0
12,12,858.2916870117188,0.0
13,13,857.3175048828125,0.0
14,14,857.9395141601562,0.0
15,15,858.0103149414062,0.0
16,16,857.50439453125,0.0
17,17,857.6084594726562,0.0
18,18,858.310791015625,0.0
19,19,858.1630249023438,0.0
20,20,857.6397094726562,0.0
21,21,857.9811401367188,0.0
22,22,857.5994262695312,0.0
23,23,859.6743774414062,0.0
24,24,857.6433715820312,0.0
25,25,858.1101684570312,0.0
26,26,858.4066772460938,0.0
27,27,857.6858520507812,0.0
28,28,857.4521484375,0.0
29,29,858.0836791992188,0.0
30,30,857.6343994140625,0.0
31,31,858.0358276367188,0.0
32,32,858.2666625976562,0.0
33,33,858.0843505859375,0.0
34,34,859.3311767578125,0.0
35,35,857.61181640625,0.0
36,36,857.3381958007812,0.0
37,37,858.022705078125,0.0
38,38,857.6884155273438,0.0
39,39,857.934326171875,0.0
40,40,858.1732177734375,0.0
41,41,857.4911499023438,0.0
42,42,858.2916870117188,0.0
43,43,857.6981811523438,0.0
44,44,858.50341796875,0.0
45,45,858.097900390625,0.0
46,46,857.6249389648438,0.0
47,47,857.61083984375,0.0
48,48,858.310791015625,0.0
49,49,857.4270629882812,0.0
50,50,858.022705078125,0.0
51,51,857.7689819335938,0.0
52,52,857.5679321289062,0.0
53,53,857.6243286132812,0.0
54,54,858.5286865234375,0.0
55,55,858.1216430664062,0.0
56,56,857.816162109375,0.0
57,57,858.0009765625,0.0
58,58,857.6243286132812,0.0
59,59,858.0663452148438,0.0
60,60,857.7020263671875,0.0
61,61,857.7821655273438,0.0
62,62,854.9819946289062,0.0
63,63,858.1073608398438,0.0
64,64,857.7924194335938,0.0
65,65,857.816162109375,0.0
66,66,857.6397094726562,0.0
67,67,857.9811401367188,0.0
68,68,858.1354370117188,0.0
69,69,857.6433715820312,0.0
70,70,857.9617919921875,0.0
71,71,858.4066772460938,0.0
72,72,857.8844604492188,0.0
73,73,859.0676879882812,0.0
74,74,858.0118408203125,0.0
75,75,857.8564453125,0.0
76,76,857.4365234375,0.0
77,77,858.097900390625,0.0
78,78,857.97265625,0.0
79,79,857.446044921875,0.0
80,80,858.2975463867188,0.0
81,81,857.7020263671875,0.0
82,82,857.5994262695312,0.0
83,83,856.4039306640625,0.0
84,84,857.6149291992188,0.0
85,85,858.1101684570312,0.0
86,86,857.9703979492188,0.0
87,87,858.0663452148438,0.0
88,88,858.235595703125,0.0
89,89,858.1101684570312,0.0
90,90,857.9703979492188,0.0
91,91,857.3428955078125,0.0
92,92,858.4066772460938,0.0
93,93,857.410888671875,0.0
94,94,857.4280395507812,0.0
95,95,857.3880004882812,0.0
96,96,858.2980346679688,0.0
97,97,857.6343994140625,0.0
98,98,858.35009765625,0.0
99,99,858.022705078125,0.0
