,train_step,reward_mean,reward_std
138,138,1.506742411284699e+20,0.0
139,139,1.5175044310973704e+20,0.0
140,140,1.507553235139486e+20,0.0
141,141,1.5101628600173147e+20,0.0
142,142,1.5172087064499637e+20,0.0
143,143,1.5118874220152488e+20,0.0
144,144,1.511832886238511e+20,0.0
145,145,1.514195868667997e+20,0.0
146,146,1.5071443927358138e+20,0.0
147,147,1.5106967828637627e+20,0.0
148,148,1.5112620198013698e+20,0.0
149,149,1.5163046440091412e+20,0.0
150,150,1.504985479664443e+20,0.0
151,151,1.5224617332028264e+20,0.0
152,152,1.518275848455418e+20,0.0
153,153,1.5058269139229475e+20,0.0
154,154,1.513839802822458e+20,0.0
155,155,1.5191985586134476e+20,0.0
156,156,1.5070384877758264e+20,0.0
157,157,1.5198274792645355e+20,0.0
158,158,1.5155937437710864e+20,0.0
159,159,1.5104761768507657e+20,0.0
160,160,1.5090855145439547e+20,0.0
161,161,1.513014377453254e+20,0.0
162,162,1.5129939705174426e+20,0.0
163,163,1.5138280160578083e+20,0.0
164,164,1.517069024492771e+20,0.0
165,165,1.510985998402333e+20,0.0
166,166,1.509492421807162e+20,0.0
167,167,1.515628400377594e+20,0.0
168,168,1.5086133402705225e+20,0.0
169,169,1.5152820102343793e+20,0.0
170,170,1.511187253010681e+20,0.0
171,171,1.509692796806208e+20,0.0
172,172,1.5083088195300937e+20,0.0
173,173,1.508694264326327e+20,0.0
174,174,1.5154667281878457e+20,0.0
175,175,1.5046100624142552e+20,0.0
176,176,1.508441640534729e+20,0.0
177,177,1.5079566239654845e+20,0.0
178,178,1.5071130786446547e+20,0.0
179,179,1.5179616520126648e+20,0.0
180,180,1.5072297148381292e+20,0.0
181,181,1.4957898680971664e+20,0.0
182,182,1.5050257657704848e+20,0.0
183,183,1.5223604022112105e+20,0.0
184,184,1.5090490987188427e+20,0.0
185,185,1.5196077528608408e+20,0.0
186,186,1.5102638391652096e+20,0.0
187,187,1.506835473948874e+20,0.0
188,188,1.509197400847197e+20,0.0
189,189,1.511018895790236e+20,0.0
190,190,1.5055408649778653e+20,0.0
191,191,1.5184011048200543e+20,0.0
192,192,1.5077381290148128e+20,0.0
193,193,1.507622548352501e+20,0.0
194,194,1.5077486843264395e+20,0.0
195,195,1.502482991199625e+20,0.0
196,196,1.513309046569498e+20,0.0
197,197,1.516613914639802e+20,0.0
198,198,1.517414710948544e+20,0.0
199,199,1.5078095532901532e+20,0.0
